Devices
1000
,,Imported AMTI OR6 Series Force Plate #1 - Force,,,Imported AMTI OR6 Series Force Plate #1 - Moment,,,Imported AMTI OR6 Series Force Plate #1 - CoP,,,Imported AMTI OR6 Series Force Plate #2 - Force,,,Imported AMTI OR6 Series Force Plate #2 - Moment,,,Imported AMTI OR6 Series Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
61,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
61,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
61,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
61,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
62,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
62,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
62,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
62,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
62,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
63,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
63,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
63,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
63,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
63,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
64,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
64,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
64,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
64,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
64,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
65,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
65,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
65,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
65,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
65,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
66,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
66,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
66,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
66,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
66,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
67,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
67,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
67,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
67,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
67,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
68,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
68,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
68,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
68,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
68,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
69,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
69,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
69,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
69,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
69,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
70,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
70,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
70,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
70,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
70,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
71,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
71,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
71,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
71,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
71,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
72,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
72,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
72,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
72,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
72,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
73,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
73,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
73,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
73,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
73,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
74,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
74,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
74,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
74,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
74,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
75,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
75,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
75,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
75,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
75,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
76,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
76,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
76,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
76,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
76,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
77,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
77,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
77,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
77,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
77,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
78,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
78,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
78,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
78,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
78,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
79,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
79,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
79,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
79,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
79,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
80,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
80,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
80,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
80,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
80,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
81,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
81,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
81,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
81,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
81,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
82,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
82,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
82,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
82,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
82,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
83,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
83,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
83,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
83,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
83,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
84,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
84,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
84,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
84,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
84,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
85,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
85,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
85,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
85,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
85,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
86,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
86,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
86,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
86,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
86,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
87,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
87,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
87,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
87,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
87,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
88,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
88,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
88,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
88,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
88,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
89,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
89,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
89,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
89,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
89,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
90,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
90,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
90,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
90,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
90,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
91,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
91,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
91,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
91,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
91,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
92,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
92,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
92,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
92,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
92,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
93,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
93,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
93,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
93,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
93,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
94,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
94,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
94,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
94,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
94,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
95,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
95,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
95,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
95,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
95,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
96,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
96,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
96,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
96,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
96,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
97,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
97,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
97,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
97,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
97,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
98,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
98,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
98,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
98,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
98,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
99,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
99,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
99,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
99,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
99,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
100,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
100,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
100,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
100,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
100,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
101,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
101,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
101,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
101,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
101,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
102,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
102,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
102,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
102,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
102,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
103,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
103,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
103,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
103,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
103,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
104,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
104,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
104,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
104,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
104,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
105,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
105,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
105,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
105,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
105,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
106,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
106,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
106,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
106,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
106,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
107,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
107,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
107,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
107,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
107,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
108,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
108,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
108,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
108,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
108,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
109,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
109,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
109,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
109,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
109,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
110,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
110,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
110,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
110,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
110,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
111,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
111,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
111,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
111,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
111,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
112,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
112,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
112,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
112,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
112,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
113,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
113,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
113,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
113,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
113,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
114,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
114,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
114,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
114,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
114,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
115,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
115,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
115,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
115,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
115,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
116,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
116,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
116,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
116,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
116,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
117,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
117,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
117,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
117,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
117,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
118,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
118,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
118,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
118,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
118,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
119,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
119,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
119,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
119,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
119,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
120,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
120,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
120,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
120,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
120,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
121,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
121,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
121,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
121,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
121,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
122,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
122,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
122,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
122,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
122,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
123,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
123,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
123,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
123,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
123,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
124,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
124,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
124,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
124,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
124,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
125,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
125,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
125,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
125,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
125,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
126,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
126,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
126,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
126,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
126,4,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
127,0,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
127,1,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
127,2,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
127,3,0,0,0,0,0,0,0,-450,0,0,0,0,0,0,0,0,20,0
